date,radio,screen,netType,rncState,hspaChannels,na1,na2,na3,na4,na5,na6,na7
1367005367927,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005369036,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005370146,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005371260,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005372384,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005373492,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005374602,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005375716,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005376822,RADIO,0,8,IDLE,0,-91,-87,-4,13273104,200,246,01
1367005377932,RADIO,0,8,IDLE,0,-85,-87,-6,13273104,200,246,01
1367005379043,RADIO,0,8,IDLE,0,-85,-87,-5,13273104,200,246,01
1367005380152,RADIO,0,8,IDLE,0,-86,-87,-4,13273104,200,246,01
1367005381266,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005382376,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005383482,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005384593,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005385701,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005386811,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005387917,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005389026,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005390137,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005391252,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005392366,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005393481,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005394591,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005395697,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005396806,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005397916,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005399021,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005400131,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005401242,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005402351,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005403457,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005404572,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005405676,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005406787,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005407897,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005409006,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005410115,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005411221,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005412332,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005413441,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005414551,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005415656,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005416766,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005417878,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005418986,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005420102,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005421205,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005422313,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005423422,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005424531,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005425641,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005426746,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005427856,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005428966,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005430076,RADIO,0,8,IDLE,0,-87,-87,-4,13273104,200,246,01
1367005431176,RADIO,0,8,IDLE,0,-85,-87,-7,13273104,200,246,01
1367005432286,RADIO,0,8,IDLE,0,-85,-87,-7,13273104,200,246,01
1367005433405,RADIO,0,8,IDLE,0,-87,-86,-4,13273104,200,246,01
1367005434527,RADIO,0,8,IDLE,0,-83,-86,-6,13273104,200,246,01
1367005435636,RADIO,0,8,IDLE,0,-83,-85,-9,13273104,200,246,01
1367005436741,RADIO,0,8,IDLE,0,-85,-85,-4,13273104,200,246,01
1367005437851,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005438967,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005440091,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005441196,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005442306,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005443416,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005444526,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005445632,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005446741,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005447847,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005448951,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005450065,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005451171,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005452281,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005453387,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005454501,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005455615,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005456722,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005457831,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005458941,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005460052,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005461165,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005462277,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005463382,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005464491,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005465591,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005466701,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005467817,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005468927,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005470041,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005471152,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005472265,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005473371,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005474481,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005475586,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005476696,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005477807,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005478921,RADIO,0,8,IDLE,0,-84,-85,-4,13273104,200,246,01
1367005480031,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005481136,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005482241,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005483352,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005484464,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005485576,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005486943,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005488051,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005489162,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005490272,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005491381,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005492491,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005493597,RADIO,0,8,IDLE,0,-88,-85,-3,13273104,200,246,01
1367005494686,RADIO,0,8,FACH,0,-86,-85,-4,13273104,200,246,01
1367005495762,RADIO,0,15,DCH,1,-25,-85,-4,13273104,200,246,01
1367005496872,RADIO,0,15,DCH,1,-86,-85,-3,13273104,200,246,01
1367005497977,RADIO,0,15,DCH,1,-84,-85,-3,13273104,200,246,01
1367005499081,RADIO,0,15,DCH,1,-85,-85,-4,13273104,200,246,01
1367005500171,RADIO,0,15,DCH,1,-87,-85,-3,13273104,200,246,01
1367005501271,RADIO,0,15,DCH,1,-85,-85,-3,13273104,200,246,01
1367005502383,RADIO,0,3,FACH,0,-86,-85,-4,13273104,200,246,01
1367005503487,RADIO,0,8,FACH,0,-86,-86,-4,13273104,200,246,01
1367005504591,RADIO,0,8,FACH,0,-85,-86,-4,13273104,200,246,01
1367005505691,RADIO,0,8,FACH,0,-86,-86,-4,13273104,200,246,01
1367005506792,RADIO,0,8,FACH,0,-85,-85,-4,13273104,200,246,01
1367005507897,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005509011,RADIO,0,8,IDLE,0,-86,-86,-4,13273104,200,246,01
1367005510116,RADIO,0,8,IDLE,0,-86,-86,-4,13273104,200,246,01
1367005511226,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005512337,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005513446,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005514551,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005515656,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005516766,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005517872,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005518982,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005520093,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005521202,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005522311,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005523422,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005524531,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005525641,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005526746,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005527851,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005528957,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005530066,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005531171,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005532281,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005533386,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005534498,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005535606,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005536716,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005537831,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005538941,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005540047,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005541155,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005542259,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005543366,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005544471,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005545591,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005546702,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005547821,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005548937,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005550047,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005551157,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005552266,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005553372,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005554481,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005555586,RADIO,0,8,IDLE,0,-85,-86,-3,13273104,200,246,01
1367005556687,RADIO,0,8,IDLE_CCCH,0,-85,-86,-3,13273104,200,246,01
1367005557791,RADIO,0,8,FACH,0,-85,-85,-4,13273104,200,246,01
1367005558815,RADIO,0,15,DCH,1,-84,-85,-3,13273104,200,246,01
1367005559905,RADIO,0,15,DCH,1,-84,-85,-4,13273104,200,246,01
1367005561002,RADIO,0,15,DCH,1,-85,-85,-4,13273104,200,246,01
1367005562108,RADIO,0,15,DCH,1,-83,-85,-4,13273104,200,246,01
1367005563214,RADIO,0,15,DCH,1,-84,-84,-3,13273104,200,246,01
1367005564317,RADIO,0,15,DCH,1,-85,-84,-3,13273104,200,246,01
1367005565391,RADIO,0,8,FACH,0,-85,-84,-4,13273104,200,246,01
1367005566413,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005567532,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005568637,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005569746,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005570856,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005571966,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005573072,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005574181,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005575290,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005576401,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005577506,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005578612,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005579721,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005580830,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005581937,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005583047,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005584157,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005585266,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005586380,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005587487,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005588597,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005589707,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005590817,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005591931,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005593041,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005594151,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005595257,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005596366,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005597466,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005598581,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005599700,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005600807,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005601911,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005603021,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005604132,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005605241,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005606352,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005607461,RADIO,0,8,IDLE,0,-85,-84,-4,13273104,200,246,01
1367005608571,RADIO,0,8,IDLE,0,-85,-85,-4,13273104,200,246,01
1367005609681,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005610790,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005611897,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005613008,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005614116,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005615230,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005616341,RADIO,0,8,IDLE,0,-86,-85,-4,13273104,200,246,01
1367005617447,RADIO,0,8,IDLE,0,-86,-84,-4,13273104,200,246,01
1367005618552,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005619664,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005620782,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005621891,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005623002,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005624111,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005625221,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005626331,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005627436,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005628544,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005629652,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005630761,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005631872,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005632981,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005634092,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005635202,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005636311,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005637416,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005638531,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005639637,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005640746,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005641851,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005642962,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005644071,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005645182,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005646287,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005647397,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005648506,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005649616,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005650732,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005651835,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005652946,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005654055,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005655166,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005656282,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005657391,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005658502,RADIO,0,8,IDLE,0,-83,-84,-5,13273104,200,246,01
1367005659611,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005660728,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005661833,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005662942,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005664051,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005665161,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005666267,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005667382,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005668491,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005669603,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005670711,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005671817,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005672932,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005674041,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005675146,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005676256,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005677366,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005678482,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005679591,RADIO,0,8,IDLE,0,-83,-84,-6,13273104,200,246,01
1367005680702,RADIO,0,8,IDLE,0,-83,-84,-6,13273104,200,246,01
1367005682016,RADIO,0,8,FACH,0,-84,-84,-4,13273104,200,246,01
1367005683095,RADIO,0,15,DCH,1,-12,-84,-2,13273104,200,246,01
1367005684207,RADIO,0,15,DCH,1,-83,-84,-3,13273104,200,246,01
1367005685311,RADIO,0,15,DCH,1,-83,-83,-4,13273104,200,246,01
1367005686416,RADIO,0,15,DCH,1,-84,-84,-3,13273104,200,246,01
1367005687516,RADIO,0,15,DCH,1,-84,-83,-3,13273104,200,246,01
1367005688622,RADIO,0,15,DCH,1,-83,-84,-4,13273104,200,246,01
1367005689733,RADIO,0,3,FACH,0,-25,-84,-4,13273104,200,246,01
1367005690836,RADIO,0,8,FACH,0,-83,-83,-4,13273104,200,246,01
1367005691940,RADIO,0,8,FACH,0,-83,-83,-4,13273104,200,246,01
1367005693041,RADIO,0,8,FACH,0,-84,-83,-4,13273104,200,246,01
1367005694146,RADIO,0,8,FACH,0,-83,-83,-4,13273104,200,246,01
1367005695252,RADIO,0,8,IDLE,0,-84,-83,-4,13273104,200,246,01
1367005696361,RADIO,0,8,IDLE,0,-84,-84,-4,13273104,200,246,01
1367005697471,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005698581,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005699691,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005700802,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005701911,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005703022,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005704135,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005705245,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005706352,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005707461,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005708571,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005709686,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005710796,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005711907,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005713027,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005714137,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005715246,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005716357,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005717467,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005718577,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005719689,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005720796,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005721907,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005723017,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005724126,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005725240,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005726350,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005727461,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005728573,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005729681,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005730791,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005731891,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005733002,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005734112,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005735221,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005736340,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005737450,RADIO,0,8,IDLE,0,-84,-84,-3,13273104,200,246,01
1367005738551,RADIO,0,8,IDLE,0,-87,-84,-3,13273104,200,246,01
1367005739662,RADIO,0,8,IDLE,0,-87,-84,-3,13273104,200,246,01
1367005740772,RADIO,0,8,IDLE,0,-87,-84,-3,13273104,200,246,01
1367005741881,RADIO,0,8,IDLE,0,-87,-84,-3,13273104,200,246,01
1367005742991,RADIO,0,8,IDLE,0,-87,-84,-3,13273104,200,246,01
1367005744100,RADIO,0,8,IDLE,0,-87,-84,-3,13273104,200,246,01
1367005745212,RADIO,0,8,IDLE,0,-87,-84,-3,13273104,200,246,01
